label,full_text
0,gue shock sky banget lagu enggak lagu apa sedih banget hati mungil gue
1,tiap kelar ngumpul sama anak komplek bawaannya hampa apa mereka seberisik ya dirumah gue sepi jadi kerasanya hampa
0,jadi gagal dong kalo aku kirim cvnya hmm
1,enggak tidur di tahu bukan overthinking habis main game shoppe terus subuh tbatba perasaan sedih datang kayak ampun tuhan 2025 aku 26 tahu aku wisuda besok januari aku ganti pekerjaan aku mempastaskan diri meyakinkan diri pernikahan
0,sha sumpah sudah jam 4 pagi lo mengajak galau berjamaah
0,guys aku merasa makin dekat sama crush aku
1,orang orang pada punya masalah enggak kenapa kayak happy senang terus kayak enggak masalah sama sekali bagaimana cara nyembunyiinnya sender apa dikit menangis selalu overthinking dan dan merasa enggak deserve apapun
1,badan capek habis kerja luar kota terus balik bsoknya langsung kerja kerja terus kerja terus drop sakit kepala pusing pening cuman media tmpat gue cerita enggak peduli didenger dibaca sama siapapun hidup hampa batt
0,0400 wib bila lelah mengantuk gunakan tempat istirahat jmtertibberlalulintas2025
0,sedih banget cepat sembuh cantik
0,aku jujur terharu banyak gelombang buat jadi fan lr sedih banget pas enggak nangkep pov sol buat aku benaran one of the best female lead ever shes not stupid kemarin sempat baca last messages penumpang buat keluarganya musibah saat aku
0,wkwk sedih deh begini
0,terus semangat jangan menyerah
0,monyekkkttttt januari sudah sedih kapan bisa enggak sedih tiap bulan januari yaallah moonbin jelek deh lu
0,pasrah ya
0,sa aku kangen aku riding sendirian jec hihi
0,gais kalian antusiasme nya sangat luar biasa
0,jam segini laper ngantuk
0,senang ngenalin getuk magelang kalian
0,kayak rasa sedih enggak nongkrong disana mana pas aku terakhir mesen kopi ibunya hapal aku mau beli mana tt
0,kecewa berat bintang 1
1,lalu 2024 kebingungan mengambil langkah instan nurut arahan orang tua lalu akhir tahun 2024 menyerah ternyata meninggalkan semua perjuangan tanpa melihat hasil akhirnya membuatku merasa hampa hancur
0,dipikir pikir sedih banget enggak ikut ngumpul opdev agaknya terakhir asfdhkfksjls all the best wishes for opdev thank lu for being my very first place grow uni tt fpci chapter ui board of 2024 reaching beyond
0,amelie lu benar benar yepasrah banget
1,until finally january 1 2024 i convince myself and my heart choose you as my lover cara menembak cukup bodoh aku sangat malu tidak memiliki kepercayaan diri penuh mengingat berapa kali aku buat kamu sedih
0,mengapai sedih kak
0,kasihan sih
0,amin paling kencang sejagat raya alam semesta wkwkwk
0,jangan mudah menyerah deh
1,semoga kali terakhir aku menangis kecewa berharap mulai tahun aku bahagia pilihanku
0,stop mengajak galau
0,namanya manusia wajar sedih sakit hati
0,anjir menyesal buka twit jam segini
0,semoga tahun move on ternyata 2024 gagal move on semoga tahun enggak situation ship enggak mixed signal kalo ketemu sama kemarin gapapa
1,gue memang benerbener sendirian enggak punya siapapun wajar
0,itu woyy
1,aku menyerah
0,gua rada enggak mengerti kronologi kejadiannya selalu sedih kalo lihat video supir truk ngejar truknya rem blong kayak huhuhu sedih banget
0,seru
0,enggak kepikiran menyerah
1,ternyata aku pernah berjuang sedemikian keras lalu menyerah takut gagalnya berani melihat hasil sebenarnya pengecut 2023
1,enggak berhenti berterimakasih atas nikmat di berinya sedih banget benerbener pengin punya tempat pulang gue takut terbiasa kesepian begini plisssssss
0,hehe memang secepat jadi sedih
0,sinkronisasi hukum sebelum undangkan kalo berlaku harus jalan normanya artinya dimaksud gagal ya anggota dong mereka membahas ruu mengesahkan jadi uu
0,tuh jalan jalan mulu
1,sedih sudah banyak dilalui tahun 2024 inj amsyoonkk banyak lukanya
0,gagal hal normal
0,maaksih min info nya
0,benar banget
0,nala alias nala alias nila kembarannya hasra susah banget dulu gue membedakan lu sama harsa sekembar hmm apa ye galau nick sendiri anaknya lucu kalo mau tau rp jungwon kiyowo enggak too much nah nih friendly kalo galaunya datang aduh haduuh
0,enggak anggap karma bokap lu kdrt jarang kasih nafkah salutt gue nderr lu punyaa rasa bersalah bokap kayak enggak perluu merasaa bersalah okee lanjutkan hidup lo sekeluarga ini
0,hahaha mengakak anjir
0,nah bagus ini
0,maksud nya apa
0,cari sensasi nya kak
0,senang banget kalo lihat berita kayak begini
0,seomga makin banyak guru sejahtera
0,kadang tengah keramaian bisa merasa sendiri ingat kamu enggak sendirian banyak orang mungkin lagi merasai yang sama
0,menyadari aku sedewasa new year eve menonton pesta kembang api sendirian kota orang proud of me
0,seenak dong
0,pre sisi begini
0,bagus min
0,terima kasih bang upi temenin penonton penonton kesepian butuh teman buat tonton pas nugas semoga bang upi sehat selalu enggak bosan menghibur penonton penonton kesepian aku
0,enggak dua kali pembayarantadi sudah coba beli 500k pertama berhasilmau beli 200k transaksi gagal
0,4 tahun lalu hari hari paling bikin sedih sekarang bikin deg deg an banget sekaligus excited ill go for my dream leave all negative thingpeopleobjectsubject etc
0,amin kakak ya
0,kaget banget sedih huhu my number 1 chinese actor baru selesai menonton my pearl girl depresi gejala neurologis bahkan sampai afasia lusi ku cepat pulih
0,belum bobo galau
0,menangis banjir air mata sumpah sedih banget anjwenk
0,harus ini
0,siap pasti
0,senang deh kalo chatingan terus excited begini sehat sehar orang aring
0,iya kak
0,pasrah sekarang
1,tau enggak rasanya kangen bikin sedih gue kenal ayat dibaca ingatannya menguap entah mana sekalidua kali familiar sama ayat dibaca imam gue terbayang bacaannya suara teman gue ziyadah dulu allahummarhamna bil quran
0,iya begini kak
0,maaf aku galau uringan enggak jelas gara-gara sukhoon lengser
0,nah iya kak pasrahin
0,alhamdulillah
0,sangat banget min
1,alhamdulillah orang tuaku akhirnya jadi pppk dijaman nadiem belasan tahun mengabdi
1,gapapa semua orang silakan lari ngejar goals nya gue mau jalan pelan sendirian jangan diganggu ya kasihan gue nya banyak banget pengin matinya jangan ditambah gapapa semua salahnya gue memaafi enggak perlu meminta maaf enggak perlu jelasin gue gue enggak mau tau
0,hai sender senang banget sekarang punya 2 hp hehehe
0,mau naya kira-kira bagaimana kalian manage masing-masing hape yang punya hp
0,mungkin kerana hannah yeoh orang cina bukan islam adalah bersalah najib anak minum ribena apa cucu mahathir menari hari krismas minum ribina tak bersalah tak perlulah melaporkan polis kerana melayu kayak belakang
0,apa bahan covernya huhu sedih lihat bukunya enggak dibersihin teh
0,enggak merasa kesepian kalo pas memegang botol doang
0,iya bisa bela membela begadang isi token kayaknya pembeliannya boleh sekali deh soalnya tadi mau mencoba beli 200ribu transaksi gagal
1,aku menangis sesenggukan capek banget sama hidup kecewa sama orangorang sekitarku kasih afirmasi positif aku mohon banget kalau lewat tl kalian terimakasih
0,exited sendirian memang enggak enak
0,kecewa banget kak
0,gabole pacaran as long as enggak ganggu bikin sedih enggak memakai sense
1,anak ibu paling ibu cintai ibu kangen abang nak dada ibu sesak kali ingat kamu hati ibu hampa abang dekapan ibu abang abdurrahman merasa sama enggak seperti ibu rasanya hari sangat berat ibu bersyukur tau kamu disana dijaga
0,kayaknya efek gue capek kerja sih orang bikin gue sedih party
0,senang kalo malam hari aku enggak sedih ovt gelisah bisa ketiduran dengar murrotal yutub netflix bangun paginya mood banget
0,kabarin anjir awal kao gajadi
0,benar gua menahan ngantuk ya allah
0,cuma indonesia doang pemerintahannya bikin stres sakit kepala rakyatnya pas tahun baru memang harus ganti kewarganegaraan gweh mah
0,biasanya bentar memang bikin galau
0,lama lama kecewa
0,jadi jam 11 tadi kayak ayo lihat kembang apiii terus aku ayo ayo aku ganti baju dulu entah jam 1 an aku bangun kondisi pakai tas ganti baju pakai masker dan temenku anak tidur ku tinggal gagal lihat hanabi
0,bagaimana aku kayak sedih banget aku tau kalian kegiatan aku begitu tapi banget tanggung jawabnya dikerjain dulu kalo enggak mengatur waktu enggak usah ikut banyak kegiatan biar kelihatan aktif kedapetan capeknya orang orang fokusnya kuliah doang
0,mbahku bude pakde alll of my javanese fam walaupun pagi kemarin dapat kabar dukacita padahal sedih sept belum selesai semoga segera dipulihkan amp bangkit kesedihan yakin percaya semua hikmatnya semoga bisa berkumpul secepat amp selengkapnya
0,selamat tahun baru semoga tahun depan menangis bukan gagal karena berhasil amin
0,kakak ryu sedih begini
0,sisa tadi barat sendirian
0,big thanks bomi sepupu gue sudah menemani masa masa galau jadi gue menangis menangis sendirian
0,new year new me banyak perlu diintrospeksi terus berkembang jangan menyerah buat selalu belajar
0,baru 2025 beberapa jam bikin stres
1,terima kasih 2024 bikin aku gila stres banget gue fak 2024
0,biar aku gagal jangan aku berputusasa
0,apa sedih kak
0,deh pasrah ua kan
1,maaf kalo kelihatan nya stres memang iya soalnya enggak tidur anjengggggggg
0,berani banget excited sendirian
0,bukannya aku enggak bahagia dengan pernikahanku aku merasa waktuku bersenangsenang me time liburan rasanya kurang banget yang bilang kurang puas masa mudanya dari jangan sedih kalau jodohmu datang enjoy nikmati sigle mu
0,hogya
0,gue sedih banget neida 31 desember jadi panggung terakhir neida sama hivi
1,terimakasih atas segala drama suka dukanya baik buruknya sedih bahagianya pelajaran pengalamannya cerita 365 hari ku beri judul titik terendah 365 2025
1,sebenarnya kemarin seharian rasanya burnout banget badan gemeteran enggak jelas dada sakit sesak lelah banget beberapa hari mengurusi anak sakit estafet dan ayahnya enggak karena dlk demi memenuhi keinginan sulung tahun baruan rumah umi
0,sedih hyunsuk jihoon
0,awal tahun sekali kenapakah sedihsedih
1,semoga 2025 dipenuhi cinta kasih sayang lelah banyak bertaruh bertempur 2024 terlalu banyak sakit hati
0,dapat dosbing slow respons dikasih revisi malah senang wkwkwk
1,2025 simpan rencana apapun proses secara diam2 2024 kemarin mungkin banyak rencana dishare berakhir gagal banyak kesempatan terlewat but now i promise my self ill be fckin fire this year really
0,kalo mendekati hari minggu rasanya kaya senang banget legaaa menjalani senin jumat sangat capek sekali
0,inti nya gua muak lagu galau iya tau suara lu paten bkl laris kayak pengin banget vokal nya kayak mulan jameela avril rose indonesia yang suara nya unik
0,penikmat kopi baik hati kali aku beli kopi gulanya terpisah waktu sampi rumah aku satukan agar kesepian aku sayang kalian
0,bersama manusia menyebalkan selalu pernah gagal membuat semakin sayang
0,sedih banget enggak akses yoobic
0,iya gagal mah urusan
0,saran playlist galau 2025
0,artinya gayung bersambut jkw diadili dalam luar negeri tantangan pdip mau jadi pecundang kalo gagal memenjarakan penghianat diadukan pengadilan intl atas nawa dosa jkw menggergaji konstitusi
1,mamaku meminta pisah mulu sama bapak capek hidup bareng orang enggak satu tujuan mama sudah lama banget enggak merasai sosok suami hidupnya bapak enggak mau kerja sama urusan rumah tangga aku apa hehehehe capek
0,dimulai ketidak sesuaian diakhiri kecewa
0,sedih banget aku kemarin kecapean meminta dibangunin kalo jagungnya mateng enggak yang bangunin enggak yang nyisain
0,kecewa
0,duh sedih banget cinta tak terbalas
0,guys sender senang banget sama cover ai btw bagaimana caranya bisa bikin ai coverrr kan kepooo
1,tahun baru rasa sedih sepi
0,hari per hari berlalu sangat cepat hingga tokyoverse masih terkenang v1 cuma te en ep sempat berpikir mereka tapi ternyata pindah kota sedih iya gwencana v1 kerja jadi anggota medis sekarang v2 jadi anggota polisi semangat terus deh
0,sedih banget
0,sedih banget
0,akk senang banget uy 300 hariii zkzkzkzk
0,kebiasaan deh habis nyelesein story langsung hampa enggak mau ngapa2in
0,hahaha ayo ayo sini temenin aku mam bukan independent woman sebenarnya wkwkwk cuma terpaksa mkan sendiri sendirian
0,jangan lelah berbuat baik
0,guys aku sama temenku bikin tiktok kenang2an pas lulus
1,gue ternyata benaran anak gagal memalukan wkwkwkkwwkwkwkwkwk lucu banget enggak sanggup menahan fakta
0,jangan gagal
0,guys senang banget sender punya teman bobo baru kost
1,akanny kebanyakan jujur pas mengetik sedih mampus maaf yevvv
0,berita sedih
0,sedih banget ya
1,gue tau bakal sedih terus 2034 hehe
0,kak bakal kemungkinan balikan enggak sedih banget
0,biasa ouh ternyata bahagia kayak begini kalo kecewa kayak
0,waduh sedih sih dicuekin
0,iya anjir kayak semua sedih
0,selamat tahun baru pak tingkatkan prestasi anak buahnya membunuh pelajar bersalah nya pak
0,gagal cuba
0,menyarankan nama cocok buat dong
0,sedih kuadrat
0,mintol dilikefollow temenku senang aku jugahehe
0,ucapan sungguh-sungguh terlihat raut wajah sedih penuh kekecewaan mengingat di korupsi nilainya sungguh fantastis kok ragu kelihatannya omon2 yuk jujur menilai video enggak perlu menghibur diri sorry
1,tahun baru masih sedih
0,halo kak order token via aplikasi pln mobile nah pembayaran via briva saldo terpotong di aplikasi pln mobilenya keterangannya gagal padahal saldonya terpotong
0,eh sedih banget akun gue enggak login ini huhu bagaimana caranya
0,kayak hampa pernah
1,pasrah berserah
0,benar banget seringnya malah diabaikan dulu baru heboh pas kejadian padahal kan ada peringatan ilmuwan
0,i sama obsessed with this scene ngl foreseer jangan sedih ya foreseer
1,habis tahun baru 2025 malah jadi hampa begini bro ngerenungin apa telah dilalui tahun kemarin entah pertanda baik buruk apapun semoga tahun bisa lebih improve segi apapun khususnya ibadahnya allah amin
0,sedih lucu banget anjir wkwkwkwk
1,enggak stres sudah alhamdulillah
1,ya ortuku tega meninggalkan anaknya cakep sendirian rumah jajan sedikit padahal tau kalau jalanan bakal ditutup kelaparan banget
0,jadi kebiasaan jadinya enggak heran kalo gagal
0,lu lihat gue sedih enggak benaran cintaku
0,itu terbukti truck gagal banyak bikin celaka
0,kalimat simpel bikin gue super duper sedih
0,enggak menghindari rasa kecewa manusia sebaik apapun seseorang punya potensi mengecewakan bukan berarti jahat karena manusia
0,kecewa banget
0,kak aku jam segini sedih tanggung jawab
0,nangisnya paa sendirian
0,kamu enggak sendirian aku temenin sebrang sana
0,gue sedih banget lihat beritanya lusi hiks semoga baobei dikelilingi orang-orang baik deh
0,gue stres banget lihatnya
0,ketua manusia feeling numb tektok baal kebas anti peluru bisa kecewa brooo wajar gue manusia bukan babi
0,semoga semua orang aku kenal pernah aku kenal menemukan kebahagiaan nya masingmasing tahun semoga happy terus dan enggak sedihsedihh amin
0,keren nih ide 5 detik kemudian galau bagaimana cara developnya
1,sedih bahagia satu waktu
0,sedih gua cowok perlihatkan galeri
0,mau begini mau kenapa lu ribet biarkan melaksanakan ajaran agama ditakininya tidak merugikanmu sibuk mengurusi agama orang
0,2025 memperbaruin diri melupakan rasa dendam sakit hati kecewa lebih berproses tiap kejadian sudah dilalui
0,kalau ketemu senang banget
0,jangan diabaikan
0,hi love lu cancer hehe maaf aku suka bikin sebel kamu jujur effort mu luar biasa kamu terlalu royal banget sama aku sedih banget biasanya aku modalin cowok mokondo sekarang allah kasih kamu semoga rezeky kamu tambah banyak dan kerjanya makin lancar amin
